,date net balance,raw net balance,net balance,date S&P 500,raw S&P 500,S&P 500,date BofA AAA bond,raw BofA AAA bond,BofA AAA bond,date BTC-USD,raw BTC-USD,BTC-USD,date MSCI REIT,raw MSCI REIT,MSCI REIT
1032,2015-03-31,41100.82462,1229.784152,2018-12-25,#N/A,#N/A,2018-12-05,616.950,1060.397724,2017-11-08,7459.689941,27855.86872,2019-02-15,"1,020.75",666.3946466
1033,2015-03-31,41100.82462,1229.784152,2018-12-26,2467.70,1216.658614,2018-12-06,618.170,1062.494629,2017-11-09,7143.580078,26675.45574,2019-02-19,"1,019.30",665.448017
1034,2015-03-31,41254.88625,1234.393854,2018-12-27,2488.83,1227.07641,2018-12-07,618.500,1063.061824,2017-11-10,6618.140137,24713.36534,2019-02-20,"1,018.27",664.7755835
1035,2015-03-31,41004.88625,1226.913565,2018-12-28,2485.74,1225.552937,2018-12-10,618.550,1063.147763,2017-11-11,6357.600098,23740.46041,2019-02-21,"1,043.48",681.2338828
1036,2015-03-31,41004.88625,1226.913565,2018-12-31,2506.85,1235.960873,2018-12-11,619.290,1064.419656,2017-11-12,5950.069824,22218.66662,2019-02-22,"1,041.28",679.7976171
1037,2015-03-31,40654.88625,1216.441161,2019-01-01,#N/A,#N/A,2018-12-12,619.890,1065.45092,2017-11-13,6559.490234,24494.3557,2019-02-25,"1,024.64",668.9342256
1038,2015-03-31,41072.74339,1228.943929,2019-01-02,2510.03,1237.528719,2018-12-13,620.180,1065.949365,2017-11-14,6635.75,24779.12384,2019-02-26,"1,013.47",661.6419128
1039,2015-03-31,41072.74339,1228.943929,2019-01-03,2447.89,1206.891621,2018-12-14,620.130,1065.863426,2017-11-15,7315.540039,27317.58619,2019-02-27,"1,033.41",674.659703
1040,2015-03-31,41072.74339,1228.943929,2019-01-04,2531.94,1248.331082,2018-12-17,622.060,1069.18066,2017-11-16,7871.689941,29394.35329,2019-02-28,"1,047.38",683.7799902
1041,2015-03-31,41543.27094,1243.022657,2019-01-07,2549.69,1257.082425,2018-12-18,624.970,1074.182293,2017-11-17,7708.990234,28786.80235,2019-03-01,"1,041.53",679.9608291
1042,2015-03-31,41543.27094,1243.022657,2019-01-08,2574.41,1269.270212,2018-12-19,628.730,1080.644884,2017-11-18,7790.149902,29089.86763,2019-03-04,"1,031.19",673.2103803
1043,2015-03-31,41543.27094,1243.022657,2019-01-09,2584.96,1274.471715,2018-12-20,625.940,1075.849504,2017-11-19,8036.490234,30009.74822,2019-03-05,"1,039.63",678.7204178
1044,2015-03-31,41043.27094,1228.06208,2019-01-10,2596.64,1280.230345,2018-12-21,624.490,1073.357282,2017-11-20,8200.639648,30622.71264,2019-03-06,"1,033.96",675.0187694
1045,2015-04-01,40793.27094,1220.581791,2019-01-11,2596.26,1280.042993,2018-12-24,626.200,1076.296385,2017-11-21,8071.259766,30139.58411,2019-03-07,"1,034.02",675.0579403
1046,2015-04-01,40793.27094,1220.581791,2019-01-14,2582.61,1273.313086,2018-12-25,#N/A,#N/A,2017-11-22,8253.549805,30820.289,2019-03-08,"1,007.35",657.6464828
1047,2015-04-01,40793.27094,1220.581791,2019-01-15,2610.30,1286.965182,2018-12-26,623.130,1071.019749,2017-11-23,8038.77002,30018.26136,2019-03-11,"1,037.30",677.1992819
1048,2015-04-01,40543.27094,1213.101502,2019-01-16,2616.10,1289.824776,2018-12-27,623.670,1071.947887,2017-11-24,8253.69043,30820.81412,2019-03-12,"1,042.56",680.6332626
1049,2015-04-01,40543.27094,1213.101502,2019-01-17,2635.96,1299.61642,2018-12-28,623.050,1070.882247,2017-11-25,8790.919922,32826.92889,2019-03-13,"1,041.36",679.8498449
1050,2015-04-01,40737.7681,1218.921082,2019-01-18,2670.71,1316.749332,2018-12-31,624.900,1074.061979,2017-11-26,9330.549805,34842.00717,2019-03-14,"1,073.94",701.1196344
1051,2015-04-01,40737.7681,1218.921082,2019-01-21,#N/A,#N/A,2019-01-01,#N/A,#N/A,2017-11-27,9818.349609,36663.54231,2019-03-15,"1,082.87",706.9495675
1052,2015-04-01,40876.65699,1223.076798,2019-01-22,2632.90,1298.107738,2019-01-02,627.660,1078.805796,2017-11-28,10058.79981,37561.42803,2019-03-18,"1,107.23",722.852946
1053,2015-04-02,40626.65699,1215.596509,2019-01-23,2638.70,1300.967332,2019-01-03,632.130,1086.488716,2017-11-29,9888.610352,36925.90898,2019-03-19,"1,087.66",710.0767096
1054,2015-04-02,40626.65699,1215.596509,2019-01-24,2642.33,1302.757043,2019-01-04,627.190,1077.997972,2017-11-30,10233.59961,38214.16299,2019-03-20,"1,096.43",715.802187
1055,2015-04-02,40626.65699,1215.596509,2019-01-25,2664.76,1313.815783,2019-01-07,627.730,1078.92611,2017-12-01,10975.59961,40984.9289,2019-03-21,"1,111.15",725.4121103
1056,2015-04-02,40626.65699,1215.596509,2019-01-28,2643.85,1303.506454,2019-01-08,627.430,1078.410478,2017-12-02,11074.59961,41354.6133,2019-03-22,"1,115.04",727.9516892
1057,2015-04-02,40626.65699,1215.596509,2019-01-29,2640.00,1301.608275,2019-01-09,627.350,1078.272976,2017-12-03,11323.2002,42282.93409,2019-03-25,"1,116.93",729.1855721
1058,2015-04-02,40626.65699,1215.596509,2019-01-30,2681.05,1321.847298,2019-01-10,626.550,1076.897956,2017-12-04,11657.2002,43530.15217,2019-03-26,"1,123.35",733.3768565
1059,2015-04-02,40126.65699,1200.635931,2019-01-31,2704.10,1333.211718,2019-01-11,627.910,1079.235489,2017-12-05,11916.7002,44499.1734,2019-03-27,"1,108.41",723.6233067
1060,2015-04-02,40126.65699,1200.635931,2019-02-01,2706.53,1334.40979,2019-01-14,626.220,1076.330761,2017-12-06,14291.5,53367.11726,2019-03-28,"1,097.87",716.7422882
1061,2015-04-02,40126.65699,1200.635931,2019-02-04,2724.87,1343.452023,2019-01-15,626.150,1076.210447,2017-12-07,17899.69922,66840.80377,2019-03-29,"1,092.41",713.1777379
1062,2015-04-02,39626.65699,1185.675354,2019-02-05,2737.70,1349.777642,2019-01-16,626.600,1076.983895,2017-12-08,16569.40039,61873.2207,2019-04-01,"1,106.04",722.0760568
1063,2015-04-02,39626.65699,1185.675354,2019-02-06,2731.61,1346.775068,2019-01-17,627.210,1078.032347,2017-12-09,15178.2002,56678.22059,2019-04-02,"1,098.61",717.2253958
1064,2015-04-02,39626.65699,1185.675354,2019-02-07,2706.05,1334.173134,2019-01-18,627.880,1079.183926,2017-12-10,15455.40039,57713.33765,2019-04-03,"1,096.65",715.9458136
1065,2015-04-02,40244.21018,1204.153258,2019-02-08,2707.88,1335.075385,2019-01-21,628.060,1079.493305,2017-12-11,16936.80078,63245.16204,2019-04-04,"1,105.54",721.7496328
1066,2015-04-02,40244.21018,1204.153258,2019-02-11,2709.80,1336.022009,2019-01-22,631.340,1085.130885,2017-12-12,17415.40039,65032.34194,2019-04-05,"1,108.91",723.9497307
1067,2015-04-02,40244.21018,1204.153258,2019-02-12,2744.73,1353.243667,2019-01-23,631.770,1085.869958,2017-12-13,16408.19922,61271.26556,2019-04-08,"1,122.07",732.541211
1068,2015-04-02,40244.21018,1204.153258,2019-02-13,2753.03,1357.335845,2019-01-24,634.280,1090.184081,2017-12-14,16564,61853.05463,2019-04-09,"1,136.82",742.1707198
1069,2015-04-02,40244.21018,1204.153258,2019-02-14,2745.73,1353.7367,2019-01-25,633.060,1088.087176,2017-12-15,17706.90039,66120.85712,2019-04-10,"1,131.16",738.4755998
1070,2015-04-02,40316.8846,1206.327761,2019-02-15,2775.60,1368.463609,2019-01-28,633.740,1089.255943,2017-12-16,19497.40039,72806.9169,2019-04-11,"1,130.01",737.7248245
1071,2015-04-03,40316.8846,1206.327761,2019-02-18,#N/A,#N/A,2019-01-29,634.980,1091.387223,2017-12-17,19140.80078,71475.30768,2019-04-12,"1,150.88",751.3497633
1072,2015-04-03,40649.79276,1216.288758,2019-02-19,2779.76,1370.514628,2019-01-30,635.000,1091.421598,2017-12-18,19114.19922,71375.9725,2019-04-15,"1,153.09",752.7925575
1073,2015-04-03,40649.79276,1216.288758,2019-02-20,2784.70,1372.950213,2019-01-31,639.440,1099.052955,2017-12-19,17776.69922,66381.49891,2019-04-16,"1,157.27",755.5214624
1074,2015-04-03,40649.79276,1216.288758,2019-02-21,2774.88,1368.108625,2019-02-01,637.830,1096.285729,2017-12-20,16624.59961,62079.34484,2019-04-17,"1,159.82",757.1862249
1075,2015-04-03,40649.79276,1216.288758,2019-02-22,2792.67,1376.87969,2019-02-04,637.090,1095.013836,2017-12-21,15802.90039,59010.96723,2019-04-18,"1,156.42",754.9665415
1076,2015-04-03,40649.79276,1216.288758,2019-02-25,2796.11,1378.575725,2019-02-05,638.950,1098.210756,2017-12-22,13831.79981,51650.51129,2019-04-22,"1,152.35",752.30945
1077,2015-04-03,40649.79276,1216.288758,2019-02-26,2793.90,1377.486121,2019-02-06,639.240,1098.709201,2017-12-23,14699.2002,54889.54556,2019-04-23,"1,146.05",748.1965073
1078,2015-04-03,40649.79276,1216.288758,2019-02-27,2792.38,1376.73671,2019-02-07,641.030,1101.785806,2017-12-24,13925.79981,52001.52476,2019-04-24,"1,138.51",743.274033
1079,2015-04-03,40149.79276,1201.32818,2019-02-28,2784.49,1372.846676,2019-02-08,641.460,1102.524879,2017-12-25,14026.59961,52377.92996,2019-04-25,"1,142.60",745.9441815
1080,2015-04-03,40149.79276,1201.32818,2019-03-01,2803.69,1382.312918,2019-02-11,640.820,1101.424864,2017-12-26,16099.79981,60119.64483,2019-04-26,"1,156.63",755.1036396
1081,2015-04-04,40149.79276,1201.32818,2019-03-04,2792.81,1376.948715,2019-02-12,639.420,1099.01858,2017-12-27,15838.5,59143.90279,2019-04-29,"1,181.80",771.535825
1082,2015-04-04,40344.59796,1207.156977,2019-03-05,2789.65,1375.390729,2019-02-13,638.990,1098.279507,2017-12-28,14606.5,54543.38581,2019-04-30,"1,174.24",766.6002938
1083,2015-04-04,40094.59796,1199.676688,2019-03-06,2771.45,1366.41752,2019-02-14,640.170,1100.307661,2017-12-29,14656.2002,54728.97557,2019-05-01,"1,167.12",761.9520157
1084,2015-04-04,40493.20907,1211.603593,2019-03-07,2748.93,1355.314407,2019-02-15,640.140,1100.256097,2017-12-30,12952.2002,48365.92286,2019-05-02,"1,168.31",762.7289048
1085,2015-04-04,40493.20907,1211.603593,2019-03-08,2743.07,1352.425231,2019-02-18,640.310,1100.548289,2017-12-31,14156.40039,52862.63021,2019-05-03,"1,166.52",761.5603068
1086,2015-04-04,40493.20907,1211.603593,2019-03-11,2783.30,1372.259967,2019-02-19,640.500,1100.874856,2018-01-01,13657.2002,50998.52389,2019-05-06,"1,160.94",757.9174147
1087,2015-04-04,40493.20907,1211.603593,2019-03-12,2791.52,1376.312702,2019-02-20,639.870,1099.792028,2018-01-02,14982.09961,55945.94456,2019-05-07,"1,161.95",758.5767913
1088,2015-04-04,40493.20907,1211.603593,2019-03-13,2810.92,1385.87755,2019-02-21,636.780,1094.481016,2018-01-03,15201,56763.3593,2019-05-08,"1,155.50",754.3659213
1089,2015-04-04,39993.20907,1196.643015,2019-03-14,2808.48,1384.674549,2019-02-22,638.490,1097.42012,2018-01-04,15599.2002,58250.31284,2019-05-09,"1,152.46",752.3812633
